t_readout_s,T_K,P_err_default,P_err_small_barrier
3.145697e-04,6.79041,5.000000e-01,5.000000e-01
3.145697e-04,6.97123,5.000000e-01,5.000000e-01
3.145697e-04,7.15205,5.000000e-01,5.000000e-01
3.145697e-04,7.33288,5.000000e-01,5.000000e-01
3.145697e-04,7.51370,5.000000e-01,5.000000e-01
3.145697e-04,7.69452,5.000000e-01,5.000000e-01
3.145697e-04,7.87534,5.000000e-01,5.000000e-01
3.145697e-04,8.05616,5.000000e-01,5.000000e-01
3.145697e-04,8.23699,5.000000e-01,5.000000e-01
3.145697e-04,8.41781,5.000000e-01,5.000000e-01
3.145697e-04,8.59863,5.000000e-01,5.000000e-01
3.145697e-04,8.77945,5.000000e-01,5.000000e-01
3.145697e-04,8.96027,5.000000e-01,5.000000e-01
3.145697e-04,9.14110,5.000000e-01,5.000000e-01
3.145697e-04,9.32192,5.000000e-01,5.000000e-01
3.145697e-04,9.50274,5.000000e-01,5.000000e-01
3.145697e-04,9.68356,5.000000e-01,5.000000e-01
3.145697e-04,9.86438,5.000000e-01,5.000000e-01
4.222511e-04,0.10000,5.000000e-01,5.000000e-01
4.222511e-04,0.28082,5.000000e-01,8.738736e-02
4.222511e-04,0.46164,5.000000e-01,4.767075e-09
4.222511e-04,0.64247,5.000000e-01,3.303575e-05
4.222511e-04,0.82329,5.000000e-01,4.683670e-03
4.222511e-04,1.00411,5.000000e-01,1.006274e-01
4.222511e-04,1.18493,5.000000e-01,4.348052e-01
4.222511e-04,1.36575,5.000000e-01,4.999832e-01
4.222511e-04,1.54658,4.999992e-01,5.000000e-01
4.222511e-04,1.72740,4.999870e-01,5.000000e-01
4.222511e-04,1.90822,4.998796e-01,5.000000e-01
4.222511e-04,2.08904,4.992405e-01,5.000000e-01
4.222511e-04,2.26986,4.964361e-01,5.000000e-01
4.222511e-04,2.45068,4.867854e-01,5.000000e-01
4.222511e-04,2.63151,4.598774e-01,5.000000e-01
4.222511e-04,2.81233,3.990035e-01,5.000000e-01
4.222511e-04,2.99315,2.914258e-01,5.000000e-01
4.222511e-04,3.17397,1.553719e-01,5.000000e-01
4.222511e-04,3.35479,4.905576e-02,5.000000e-01
4.222511e-04,3.53562,7.920989e-03,5.000000e-01
4.222511e-04,3.71644,3.611469e-03,5.000000e-01
4.222511e-04,3.89726,7.684433e-03,5.000000e-01
4.222511e-04,4.07808,1.627067e-02,5.000000e-01
4.222511e-04,4.25890,3.205974e-02,5.000000e-01
4.222511e-04,4.43973,5.894435e-02,5.000000e-01
4.222511e-04,4.62055,1.010896e-01,5.000000e-01
4.222511e-04,4.80137,1.611654e-01,5.000000e-01
4.222511e-04,4.98219,2.374926e-01,5.000000e-01
4.222511e-04,5.16301,3.214871e-01,5.000000e-01
4.222511e-04,5.34384,3.985367e-01,5.000000e-01
4.222511e-04,5.52466,4.546446e-01,5.000000e-01
4.222511e-04,5.70548,4.851909e-01,5.000000e-01
4.222511e-04,5.88630,4.967654e-01,5.000000e-01
4.222511e-04,6.06712,4.995735e-01,5.000000e-01
4.222511e-04,6.24795,4.999698e-01,5.000000e-01
4.222511e-04,6.42877,4.999990e-01,5.000000e-01
4.222511e-04,6.60959,5.000000e-01,5.000000e-01
4.222511e-04,6.79041,5.000000e-01,5.000000e-01
4.222511e-04,6.97123,5.000000e-01,5.000000e-01
4.222511e-04,7.15205,5.000000e-01,5.000000e-01
4.222511e-04,7.33288,5.000000e-01,5.000000e-01
4.222511e-04,7.51370,5.000000e-01,5.000000e-01
4.222511e-04,7.69452,5.000000e-01,5.000000e-01
4.222511e-04,7.87534,5.000000e-01,5.000000e-01
4.222511e-04,8.05616,5.000000e-01,5.000000e-01
4.222511e-04,8.23699,5.000000e-01,5.000000e-01
4.222511e-04,8.41781,5.000000e-01,5.000000e-01
4.222511e-04,8.59863,5.000000e-01,5.000000e-01
4.222511e-04,8.77945,5.000000e-01,5.000000e-01
4.222511e-04,8.96027,5.000000e-01,5.000000e-01
4.222511e-04,9.14110,5.000000e-01,5.000000e-01
4.222511e-04,9.32192,5.000000e-01,5.000000e-01
4.222511e-04,9.50274,5.000000e-01,5.000000e-01
4.222511e-04,9.68356,5.000000e-01,5.000000e-01
4.222511e-04,9.86438,5.000000e-01,5.000000e-01
5.667932e-04,0.10000,5.000000e-01,5.000000e-01
5.667932e-04,0.28082,5.000000e-01,4.809933e-02
5.667932e-04,0.46164,5.000000e-01,6.398908e-09
5.667932e-04,0.64247,5.000000e-01,4.434382e-05
5.667932e-04,0.82329,5.000000e-01,6.276852e-03
5.667932e-04,1.00411,5.000000e-01,1.301963e-01
5.667932e-04,1.18493,5.000000e-01,4.675400e-01
5.667932e-04,1.36575,5.000000e-01,4.999995e-01
5.667932e-04,1.54658,4.999989e-01,5.000000e-01
5.667932e-04,1.72740,4.999826e-01,5.000000e-01
5.667932e-04,1.90822,4.998384e-01,5.000000e-01
5.667932e-04,2.08904,4.989808e-01,5.000000e-01
5.667932e-04,2.26986,4.952219e-01,5.000000e-01
5.667932e-04,2.45068,4.823426e-01,5.000000e-01
5.667932e-04,2.63151,4.468961e-01,5.000000e-01
5.667932e-04,2.81233,3.693461e-01,5.000000e-01
5.667932e-04,2.99315,2.422664e-01,5.000000e-01
5.667932e-04,3.17397,1.042087e-01,5.000000e-01
5.667932e-04,3.35479,2.251643e-02,5.000000e-01
5.667932e-04,3.53562,3.294405e-03,5.000000e-01
5.667932e-04,3.71644,4.516879e-03,5.000000e-01
5.667932e-04,3.89726,1.028541e-02,5.000000e-01
5.667932e-04,4.07808,2.171781e-02,5.000000e-01
5.667932e-04,4.25890,4.255511e-02,5.000000e-01
5.667932e-04,4.43973,7.748189e-02,5.000000e-01
5.667932e-04,4.62055,1.307706e-01,5.000000e-01
5.667932e-04,4.80137,2.034193e-01,5.000000e-01
5.667932e-04,4.98219,2.894513e-01,5.000000e-01
5.667932e-04,5.16301,3.745263e-01,5.000000e-01
5.667932e-04,5.34384,4.412237e-01,5.000000e-01
5.667932e-04,5.52466,4.800556e-01,5.000000e-01
5.667932e-04,5.70548,4.955606e-01,5.000000e-01
5.667932e-04,5.88630,4.994240e-01,5.000000e-01
5.667932e-04,6.06712,4.999620e-01,5.000000e-01
5.667932e-04,6.24795,4.999989e-01,5.000000e-01
5.667932e-04,6.42877,5.000000e-01,5.000000e-01
5.667932e-04,6.60959,5.000000e-01,5.000000e-01
5.667932e-04,6.79041,5.000000e-01,5.000000e-01
5.667932e-04,6.97123,5.000000e-01,5.000000e-01
5.667932e-04,7.15205,5.000000e-01,5.000000e-01
5.667932e-04,7.33288,5.000000e-01,5.000000e-01
5.667932e-04,7.51370,5.000000e-01,5.000000e-01
5.667932e-04,7.69452,5.000000e-01,5.000000e-01
5.667932e-04,7.87534,5.000000e-01,5.000000e-01
5.667932e-04,8.05616,5.000000e-01,5.000000e-01
5.667932e-04,8.23699,5.000000e-01,5.000000e-01
5.667932e-04,8.41781,5.000000e-01,5.000000e-01
5.667932e-04,8.59863,5.000000e-01,5.000000e-01
5.667932e-04,8.77945,5.000000e-01,5.000000e-01
5.667932e-04,8.96027,5.000000e-01,5.000000e-01
5.667932e-04,9.14110,5.000000e-01,5.000000e-01
5.667932e-04,9.32192,5.000000e-01,5.000000e-01
5.667932e-04,9.50274,5.000000e-01,5.000000e-01
5.667932e-04,9.68356,5.000000e-01,5.000000e-01
5.667932e-04,9.86438,5.000000e-01,5.000000e-01
7.608141e-04,0.10000,5.000000e-01,5.000000e-01
7.608141e-04,0.28082,5.000000e-01,2.158064e-02
7.608141e-04,0.46164,5.000000e-01,8.589338e-09
7.608141e-04,0.64247,5.000000e-01,5.952240e-05
7.608141e-04,0.82329,5.000000e-01,8.407349e-03
7.608141e-04,1.00411,5.000000e-01,1.664748e-01
7.608141e-04,1.18493,5.000000e-01,4.872705e-01
7.608141e-04,1.36575,5.000000e-01,5.000000e-01
7.608141e-04,1.54658,4.999985e-01,5.000000e-01
7.608141e-04,1.72740,4.999766e-01,5.000000e-01
7.608141e-04,1.90822,4.997831e-01,5.000000e-01
7.608141e-04,2.08904,4.986324e-01,5.000000e-01
7.608141e-04,2.26986,4.935969e-01,5.000000e-01
7.608141e-04,2.45068,4.764426e-01,5.000000e-01
7.608141e-04,2.63151,4.300455e-01,5.000000e-01
7.608141e-04,2.81233,3.329732e-01,5.000000e-01
7.608141e-04,2.99315,1.890667e-01,5.000000e-01
7.608141e-04,3.17397,6.103796e-02,5.000000e-01
7.608141e-04,3.35479,8.364341e-03,5.000000e-01
7.608141e-04,3.53562,2.619497e-03,5.000000e-01
7.608141e-04,3.71644,6.028536e-03,5.000000e-01
7.608141e-04,3.89726,1.375738e-02,5.000000e-01
7.608141e-04,4.07808,2.893328e-02,5.000000e-01
7.608141e-04,4.25890,5.627408e-02,5.000000e-01
7.608141e-04,4.43973,1.011462e-01,5.000000e-01
7.608141e-04,4.62055,1.671699e-01,5.000000e-01
7.608141e-04,4.80137,2.519741e-01,5.000000e-01
7.608141e-04,4.98219,3.434065e-01,5.000000e-01
7.608141e-04,5.16301,4.218332e-01,5.000000e-01
7.608141e-04,5.34384,4.717557e-01,5.000000e-01
7.608141e-04,5.52466,4.933798e-01,5.000000e-01
7.608141e-04,5.70548,4.991189e-01,5.000000e-01
7.608141e-04,5.88630,4.999432e-01,5.000000e-01
7.608141e-04,6.06712,4.999985e-01,5.000000e-01
7.608141e-04,6.24795,5.000000e-01,5.000000e-01
7.608141e-04,6.42877,5.000000e-01,5.000000e-01
7.608141e-04,6.60959,5.000000e-01,5.000000e-01
7.608141e-04,6.79041,5.000000e-01,5.000000e-01
7.608141e-04,6.97123,5.000000e-01,5.000000e-01
7.608141e-04,7.15205,5.000000e-01,5.000000e-01
7.608141e-04,7.33288,5.000000e-01,5.000000e-01
7.608141e-04,7.51370,5.000000e-01,5.000000e-01
7.608141e-04,7.69452,5.000000e-01,5.000000e-01
7.608141e-04,7.87534,5.000000e-01,5.000000e-01
7.608141e-04,8.05616,5.000000e-01,5.000000e-01
7.608141e-04,8.23699,5.000000e-01,5.000000e-01
7.608141e-04,8.41781,5.000000e-01,5.000000e-01
7.608141e-04,8.59863,5.000000e-01,5.000000e-01
7.608141e-04,8.77945,5.000000e-01,5.000000e-01
7.608141e-04,8.96027,5.000000e-01,5.000000e-01
7.608141e-04,9.14110,5.000000e-01,5.000000e-01
7.608141e-04,9.32192,5.000000e-01,5.000000e-01
7.608141e-04,9.50274,5.000000e-01,5.000000e-01
7.608141e-04,9.68356,5.000000e-01,5.000000e-01
7.608141e-04,9.86438,5.000000e-01,5.000000e-01
1.021251e-03,0.10000,5.000000e-01,5.000000e-01
1.021251e-03,0.28082,5.000000e-01,7.359342e-03
1.021251e-03,0.46164,5.000000e-01,1.152958e-08
1.021251e-03,0.64247,5.000000e-01,7.989607e-05
1.021251e-03,0.82329,5.000000e-01,1.125270e-02
1.021251e-03,1.00411,5.000000e-01,2.096407e-01
1.021251e-03,1.18493,5.000000e-01,4.963767e-01
1.021251e-03,1.36575,4.999999e-01,5.000000e-01
1.021251e-03,1.54658,4.999980e-01,5.000000e-01
1.021251e-03,1.72740,4.999686e-01,5.000000e-01
1.021251e-03,1.90822,4.997088e-01,5.000000e-01
1.021251e-03,2.08904,4.981651e-01,5.000000e-01
1.021251e-03,2.26986,4.914239e-01,5.000000e-01
1.021251e-03,2.45068,4.686363e-01,5.000000e-01
1.021251e-03,2.63151,4.084213e-01,5.000000e-01
1.021251e-03,2.81233,2.897178e-01,5.000000e-01
1.021251e-03,2.99315,1.355607e-01,5.000000e-01
1.021251e-03,3.17397,2.990692e-02,5.000000e-01
1.021251e-03,3.35479,2.951677e-03,5.000000e-01
1.021251e-03,3.53562,3.253486e-03,5.000000e-01
1.021251e-03,3.71644,8.074654e-03,5.000000e-01
1.021251e-03,3.89726,1.837921e-02,5.000000e-01
1.021251e-03,4.07808,3.844786e-02,5.000000e-01
1.021251e-03,4.25890,7.404465e-02,5.000000e-01
1.021251e-03,4.43973,1.308409e-01,5.000000e-01
1.021251e-03,4.62055,2.104527e-01,5.000000e-01
1.021251e-03,4.80137,3.048934e-01,5.000000e-01
1.021251e-03,4.98219,3.947600e-01,5.000000e-01
1.021251e-03,5.16301,4.585871e-01,5.000000e-01
1.021251e-03,5.34384,4.894389e-01,5.000000e-01
1.021251e-03,5.52466,4.984935e-01,5.000000e-01
1.021251e-03,5.70548,4.998995e-01,5.000000e-01
1.021251e-03,5.88630,4.999975e-01,5.000000e-01
1.021251e-03,6.06712,5.000000e-01,5.000000e-01
1.021251e-03,6.24795,5.000000e-01,5.000000e-01
1.021251e-03,6.42877,5.000000e-01,5.000000e-01
1.021251e-03,6.60959,5.000000e-01,5.000000e-01
1.021251e-03,6.79041,5.000000e-01,5.000000e-01
1.021251e-03,6.97123,5.000000e-01,5.000000e-01
1.021251e-03,7.15205,5.000000e-01,5.000000e-01
1.021251e-03,7.33288,5.000000e-01,5.000000e-01
1.021251e-03,7.51370,5.000000e-01,5.000000e-01
1.021251e-03,7.69452,5.000000e-01,5.000000e-01
1.021251e-03,7.87534,5.000000e-01,5.000000e-01
1.021251e-03,8.05616,5.000000e-01,5.000000e-01
1.021251e-03,8.23699,5.000000e-01,5.000000e-01
1.021251e-03,8.41781,5.000000e-01,5.000000e-01
1.021251e-03,8.59863,5.000000e-01,5.000000e-01
1.021251e-03,8.77945,5.000000e-01,5.000000e-01
1.021251e-03,8.96027,5.000000e-01,5.000000e-01
1.021251e-03,9.14110,5.000000e-01,5.000000e-01
1.021251e-03,9.32192,5.000000e-01,5.000000e-01
1.021251e-03,9.50274,5.000000e-01,5.000000e-01
1.021251e-03,9.68356,5.000000e-01,5.000000e-01
1.021251e-03,9.86438,5.000000e-01,5.000000e-01
1.370839e-03,0.10000,5.000000e-01,5.000000e-01
1.370839e-03,0.28082,5.000000e-01,1.736506e-03
1.370839e-03,0.46164,5.000000e-01,1.547631e-08
1.370839e-03,0.64247,5.000000e-01,1.072426e-04
1.370839e-03,0.82329,5.000000e-01,1.504617e-02
1.370839e-03,1.00411,5.000000e-01,2.589328e-01
1.370839e-03,1.18493,5.000000e-01,4.993292e-01
1.370839e-03,1.36575,4.999999e-01,5.000000e-01
1.370839e-03,1.54658,4.999973e-01,5.000000e-01
1.370839e-03,1.72740,4.999579e-01,5.000000e-01
1.370839e-03,1.90822,4.996092e-01,5.000000e-01
1.370839e-03,2.08904,4.975386e-01,5.000000e-01
1.370839e-03,2.26986,4.885221e-01,5.000000e-01
1.370839e-03,2.45068,4.583585e-01,5.000000e-01
1.370839e-03,2.63151,3.810944e-01,5.000000e-01
1.370839e-03,2.81233,2.403583e-01,5.000000e-01
1.370839e-03,2.99315,8.676718e-02,5.000000e-01
1.370839e-03,3.17397,1.171844e-02,5.000000e-01
1.370839e-03,3.35479,1.832909e-03,5.000000e-01
1.370839e-03,3.53562,4.343796e-03,5.000000e-01
1.370839e-03,3.71644,1.080864e-02,5.000000e-01
1.370839e-03,3.89726,2.451418e-02,5.000000e-01
1.370839e-03,4.07808,5.091801e-02,5.000000e-01
1.370839e-03,4.25890,9.678467e-02,5.000000e-01
1.370839e-03,4.43973,1.672549e-01,5.000000e-01
1.370839e-03,4.62055,2.598373e-01,5.000000e-01
1.370839e-03,4.80137,3.586261e-01,5.000000e-01
1.370839e-03,4.98219,4.382685e-01,5.000000e-01
1.370839e-03,5.16301,4.823474e-01,5.000000e-01
1.370839e-03,5.34384,4.971800e-01,5.000000e-01
1.370839e-03,5.52466,4.997935e-01,5.000000e-01
1.370839e-03,5.70548,4.999945e-01,5.000000e-01
1.370839e-03,5.88630,5.000000e-01,5.000000e-01
1.370839e-03,6.06712,5.000000e-01,5.000000e-01
1.370839e-03,6.24795,5.000000e-01,5.000000e-01
1.370839e-03,6.42877,5.000000e-01,5.000000e-01
1.370839e-03,6.60959,5.000000e-01,5.000000e-01
1.370839e-03,6.79041,5.000000e-01,5.000000e-01
1.370839e-03,6.97123,5.000000e-01,5.000000e-01
1.370839e-03,7.15205,5.000000e-01,5.000000e-01
1.370839e-03,7.33288,5.000000e-01,5.000000e-01
1.370839e-03,7.51370,5.000000e-01,5.000000e-01
1.370839e-03,7.69452,5.000000e-01,5.000000e-01
1.370839e-03,7.87534,5.000000e-01,5.000000e-01
1.370839e-03,8.05616,5.000000e-01,5.000000e-01
1.370839e-03,8.23699,5.000000e-01,5.000000e-01
1.370839e-03,8.41781,5.000000e-01,5.000000e-01
1.370839e-03,8.59863,5.000000e-01,5.000000e-01
1.370839e-03,8.77945,5.000000e-01,5.000000e-01
1.370839e-03,8.96027,5.000000e-01,5.000000e-01
1.370839e-03,9.14110,5.000000e-01,5.000000e-01
1.370839e-03,9.32192,5.000000e-01,5.000000e-01
1.370839e-03,9.50274,5.000000e-01,5.000000e-01
1.370839e-03,9.68356,5.000000e-01,5.000000e-01
1.370839e-03,9.86438,5.000000e-01,5.000000e-01
1.840095e-03,0.10000,5.000000e-01,5.000000e-01
1.840095e-03,0.28082,5.000000e-01,2.499351e-04
1.840095e-03,0.46164,5.000000e-01,2.077406e-08
1.840095e-03,0.64247,5.000000e-01,1.439479e-04
1.840095e-03,0.82329,5.000000e-01,2.009196e-02
1.840095e-03,1.00411,5.000000e-01,3.122057e-01
1.840095e-03,1.18493,5.000000e-01,4.999303e-01
1.840095e-03,1.36575,4.999999e-01,5.000000e-01
1.840095e-03,1.54658,4.999964e-01,5.000000e-01
1.840095e-03,1.72740,4.999435e-01,5.000000e-01
1.840095e-03,1.90822,4.994755e-01,5.000000e-01
1.840095e-03,2.08904,4.966988e-01,5.000000e-01
1.840095e-03,2.26986,4.846539e-01,5.000000e-01
1.840095e-03,2.45068,4.449160e-01,5.000000e-01
1.840095e-03,2.63151,3.472659e-01,5.000000e-01
1.840095e-03,2.81233,1.870635e-01,5.000000e-01
1.840095e-03,2.99315,4.772803e-02,5.000000e-01
1.840095e-03,3.17397,3.736627e-03,5.000000e-01
1.840095e-03,3.35479,2.132259e-03,5.000000e-01
1.840095e-03,3.53562,5.821528e-03,5.000000e-01
1.840095e-03,3.71644,1.445465e-02,5.000000e-01
1.840095e-03,3.89726,3.262654e-02,5.000000e-01
1.840095e-03,4.07808,6.712884e-02,5.000000e-01
1.840095e-03,4.25890,1.254121e-01,5.000000e-01
1.840095e-03,4.43973,2.105519e-01,5.000000e-01
1.840095e-03,4.62055,3.131509e-01,5.000000e-01
1.840095e-03,4.80137,4.082564e-01,5.000000e-01
1.840095e-03,4.98219,4.698333e-01,5.000000e-01
1.840095e-03,5.16301,4.943803e-01,5.000000e-01
1.840095e-03,5.34384,4.995208e-01,5.000000e-01
1.840095e-03,5.52466,4.999857e-01,5.000000e-01
1.840095e-03,5.70548,4.999999e-01,5.000000e-01
1.840095e-03,5.88630,5.000000e-01,5.000000e-01
1.840095e-03,6.06712,5.000000e-01,5.000000e-01
1.840095e-03,6.24795,5.000000e-01,5.000000e-01
1.840095e-03,6.42877,5.000000e-01,5.000000e-01
1.840095e-03,6.60959,5.000000e-01,5.000000e-01
1.840095e-03,6.79041,5.000000e-01,5.000000e-01
1.840095e-03,6.97123,5.000000e-01,5.000000e-01
1.840095e-03,7.15205,5.000000e-01,5.000000e-01
1.840095e-03,7.33288,5.000000e-01,5.000000e-01
1.840095e-03,7.51370,5.000000e-01,5.000000e-01
1.840095e-03,7.69452,5.000000e-01,5.000000e-01
1.840095e-03,7.87534,5.000000e-01,5.000000e-01
1.840095e-03,8.05616,5.000000e-01,5.000000e-01
1.840095e-03,8.23699,5.000000e-01,5.000000e-01
1.840095e-03,8.41781,5.000000e-01,5.000000e-01
1.840095e-03,8.59863,5.000000e-01,5.000000e-01
1.840095e-03,8.77945,5.000000e-01,5.000000e-01
1.840095e-03,8.96027,5.000000e-01,5.000000e-01
1.840095e-03,9.14110,5.000000e-01,5.000000e-01
1.840095e-03,9.32192,5.000000e-01,5.000000e-01
1.840095e-03,9.50274,5.000000e-01,5.000000e-01
1.840095e-03,9.68356,5.000000e-01,5.000000e-01
1.840095e-03,9.86438,5.000000e-01,5.000000e-01
2.469984e-03,0.10000,5.000000e-01,5.000000e-01
2.469984e-03,0.28082,5.000000e-01,1.852688e-05
2.469984e-03,0.46164,5.000000e-01,2.788529e-08
2.469984e-03,0.64247,5.000000e-01,1.932137e-04
2.469984e-03,0.82329,5.000000e-01,2.678255e-02
2.469984e-03,1.00411,5.000000e-01,3.656923e-01
2.469984e-03,1.18493,5.000000e-01,4.999967e-01
2.469984e-03,1.36575,4.999998e-01,5.000000e-01
2.469984e-03,1.54658,4.999951e-01,5.000000e-01
2.469984e-03,1.72740,4.999241e-01,5.000000e-01
2.469984e-03,1.90822,4.992961e-01,5.000000e-01
2.469984e-03,2.08904,4.955738e-01,5.000000e-01
2.469984e-03,2.26986,4.795096e-01,5.000000e-01
2.469984e-03,2.45068,4.274896e-01,5.000000e-01
2.469984e-03,2.63151,3.065301e-01,5.000000e-01
2.469984e-03,2.81233,1.336241e-01,5.000000e-01
2.469984e-03,2.99315,2.149937e-02,5.000000e-01
2.469984e-03,3.17397,1.447998e-03,5.000000e-01
2.469984e-03,3.35479,2.834755e-03,5.000000e-01
2.469984e-03,3.53562,7.798698e-03,5.000000e-01
2.469984e-03,3.71644,1.930604e-02,5.000000e-01
2.469984e-03,3.89726,4.329873e-02,5.000000e-01
2.469984e-03,4.07808,8.797273e-02,5.000000e-01
2.469984e-03,4.25890,1.606702e-01,5.000000e-01
2.469984e-03,4.43973,2.599478e-01,5.000000e-01
2.469984e-03,4.62055,3.665989e-01,5.000000e-01
2.469984e-03,4.80137,4.486550e-01,5.000000e-01
2.469984e-03,4.98219,4.884629e-01,5.000000e-01
2.469984e-03,5.16301,4.987909e-01,5.000000e-01
2.469984e-03,5.34384,4.999556e-01,5.000000e-01
2.469984e-03,5.52466,4.999996e-01,5.000000e-01
2.469984e-03,5.70548,5.000000e-01,5.000000e-01
2.469984e-03,5.88630,5.000000e-01,5.000000e-01
2.469984e-03,6.06712,5.000000e-01,5.000000e-01
2.469984e-03,6.24795,5.000000e-01,5.000000e-01
2.469984e-03,6.42877,5.000000e-01,5.000000e-01
2.469984e-03,6.60959,5.000000e-01,5.000000e-01
2.469984e-03,6.79041,5.000000e-01,5.000000e-01
2.469984e-03,6.97123,5.000000e-01,5.000000e-01
2.469984e-03,7.15205,5.000000e-01,5.000000e-01
2.469984e-03,7.33288,5.000000e-01,5.000000e-01
2.469984e-03,7.51370,5.000000e-01,5.000000e-01
2.469984e-03,7.69452,5.000000e-01,5.000000e-01
2.469984e-03,7.87534,5.000000e-01,5.000000e-01
2.469984e-03,8.05616,5.000000e-01,5.000000e-01
2.469984e-03,8.23699,5.000000e-01,5.000000e-01
2.469984e-03,8.41781,5.000000e-01,5.000000e-01
2.469984e-03,8.59863,5.000000e-01,5.000000e-01
2.469984e-03,8.77945,5.000000e-01,5.000000e-01
2.469984e-03,8.96027,5.000000e-01,5.000000e-01
2.469984e-03,9.14110,5.000000e-01,5.000000e-01
2.469984e-03,9.32192,5.000000e-01,5.000000e-01
2.469984e-03,9.50274,5.000000e-01,5.000000e-01
2.469984e-03,9.68356,5.000000e-01,5.000000e-01
2.469984e-03,9.86438,5.000000e-01,5.000000e-01
3.315492e-03,0.10000,5.000000e-01,5.000000e-01
3.315492e-03,0.28082,5.000000e-01,5.635792e-07
3.315492e-03,0.46164,5.000000e-01,3.743080e-08
3.315492e-03,0.64247,5.000000e-01,2.593361e-04
3.315492e-03,0.82329,5.000000e-01,3.561702e-02
3.315492e-03,1.00411,5.000000e-01,4.143584e-01
3.315492e-03,1.18493,5.000000e-01,4.999999e-01
3.315492e-03,1.36575,4.999998e-01,5.000000e-01
3.315492e-03,1.54658,4.999935e-01,5.000000e-01
3.315492e-03,1.72740,4.998981e-01,5.000000e-01
3.315492e-03,1.90822,4.990553e-01,5.000000e-01
3.315492e-03,2.08904,4.940676e-01,5.000000e-01
3.315492e-03,2.26986,4.726902e-01,5.000000e-01
3.315492e-03,2.45068,4.051662e-01,5.000000e-01
3.315492e-03,2.63151,2.592608e-01,5.000000e-01
3.315492e-03,2.81233,8.508693e-02,5.000000e-01
3.315492e-03,2.99315,7.549825e-03,5.000000e-01
3.315492e-03,3.17397,1.278345e-03,5.000000e-01
3.315492e-03,3.35479,3.800639e-03,5.000000e-01
3.315492e-03,3.53562,1.044025e-02,5.000000e-01
3.315492e-03,3.71644,2.574202e-02,5.000000e-01
3.315492e-03,3.89726,5.724204e-02,5.000000e-01
3.315492e-03,4.07808,1.143826e-01,5.000000e-01
3.315492e-03,4.25890,2.028373e-01,5.000000e-01
3.315492e-03,4.43973,3.132663e-01,5.000000e-01
3.315492e-03,4.62055,4.151335e-01,5.000000e-01
3.315492e-03,4.80137,4.764424e-01,5.000000e-01
3.315492e-03,4.98219,4.968248e-01,5.000000e-01
3.315492e-03,5.16301,4.998463e-01,5.000000e-01
3.315492e-03,5.34384,4.999982e-01,5.000000e-01
3.315492e-03,5.52466,5.000000e-01,5.000000e-01
3.315492e-03,5.70548,5.000000e-01,5.000000e-01
3.315492e-03,5.88630,5.000000e-01,5.000000e-01
3.315492e-03,6.06712,5.000000e-01,5.000000e-01
3.315492e-03,6.24795,5.000000e-01,5.000000e-01
3.315492e-03,6.42877,5.000000e-01,5.000000e-01
3.315492e-03,6.60959,5.000000e-01,5.000000e-01
3.315492e-03,6.79041,5.000000e-01,5.000000e-01
3.315492e-03,6.97123,5.000000e-01,5.000000e-01
3.315492e-03,7.15205,5.000000e-01,5.000000e-01
3.315492e-03,7.33288,5.000000e-01,5.000000e-01
3.315492e-03,7.51370,5.000000e-01,5.000000e-01
3.315492e-03,7.69452,5.000000e-01,5.000000e-01
3.315492e-03,7.87534,5.000000e-01,5.000000e-01
3.315492e-03,8.05616,5.000000e-01,5.000000e-01
3.315492e-03,8.23699,5.000000e-01,5.000000e-01
3.315492e-03,8.41781,5.000000e-01,5.000000e-01
3.315492e-03,8.59863,5.000000e-01,5.000000e-01
3.315492e-03,8.77945,5.000000e-01,5.000000e-01
3.315492e-03,8.96027,5.000000e-01,5.000000e-01
3.315492e-03,9.14110,5.000000e-01,5.000000e-01
3.315492e-03,9.32192,5.000000e-01,5.000000e-01
3.315492e-03,9.50274,5.000000e-01,5.000000e-01
3.315492e-03,9.68356,5.000000e-01,5.000000e-01
3.315492e-03,9.86438,5.000000e-01,5.000000e-01
4.450428e-03,0.10000,5.000000e-01,5.000000e-01
4.450428e-03,0.28082,5.000000e-01,5.186454e-09
4.450428e-03,0.46164,5.000000e-01,5.024386e-08
4.450428e-03,0.64247,5.000000e-01,3.480794e-04
4.450428e-03,0.82329,5.000000e-01,4.721691e-02
4.450428e-03,1.00411,5.000000e-01,4.531861e-01
4.450428e-03,1.18493,5.000000e-01,5.000000e-01
4.450428e-03,1.36575,4.999997e-01,5.000000e-01
4.450428e-03,1.54658,4.999912e-01,5.000000e-01
4.450428e-03,1.72740,4.998633e-01,5.000000e-01
4.450428e-03,1.90822,4.987323e-01,5.000000e-01
4.450428e-03,2.08904,4.920531e-01,5.000000e-01
4.450428e-03,2.26986,4.636886e-01,5.000000e-01
4.450428e-03,2.45068,3.770228e-01,5.000000e-01
4.450428e-03,2.63151,2.070651e-01,5.000000e-01
4.450428e-03,2.81233,4.645762e-02,5.000000e-01
4.450428e-03,2.99315,2.150676e-03,5.000000e-01
4.450428e-03,3.17397,1.648630e-03,5.000000e-01
4.450428e-03,3.35479,5.094993e-03,5.000000e-01
4.450428e-03,3.53562,1.396377e-02,5.000000e-01
4.450428e-03,3.71644,3.424586e-02,5.000000e-01
4.450428e-03,3.89726,7.529146e-02,5.000000e-01
4.450428e-03,4.07808,1.471915e-01,5.000000e-01
